regNum;fullTitle;dept;dNum;titleString;day;time1;time2;credit;enrollment;available;max;distributions;distCode;distDescription;prerequisites
14214;REL 281 Sacred Arts of South Asia;REL;281;Sacred Arts of South Asia;W;06:00 pm;08:30 pm;1;35;15;50;;ARS;REP;None
14121;REL 319 Seminar: Religion, Law, and Politics in America;REL;319;Seminar: Religion, Law, and Politics in America;W;09:50 am;12:20 pm;1;12;0;12;;HS;REP;REL 200, REL 217, REL 218, or at least one 200-level unit in American Studies or in American history, sociology, or politics| or permission of the instructor.
14122;REL 323 Seminar: Feminist, Womanist, Latina, and Queer Theologies;REL;323;Seminar: Feminist, Womanist, Latina, and Queer Theologies;W;02:15 pm;04:45 pm;1;11;1;12;;REP;SBA;One 200-level course in religion, women and gender studies, or a related subject.
14123;REL 343 Seminar: Apocalypse and Armageddon: Envisioning the Endtime;REL;343;Seminar: Apocalypse and Armageddon: Envisioning the Endtime;Th;02:50 pm;05:20 pm;1;5;10;15;;REP;Religion, Ethics and Moral Philosophy;A course in Biblical studies, Judaism, Christianity, or by permission of the instructor.
14221;REL 361 Seminar: Studying Islam and the Middle East;REL;361;Seminar: Studying Islam and the Middle East;TF;09:50 am;11:00 am;1;11;14;25;;HS;REP;Open to juniors and seniors, and sophomores who have taken at least one unit of Middle Eastern studies, or by permission of the instructor.
11584;RUSS 101 Elementary Russian I;RUSS;101;Elementary Russian I;TWF|F;08:30 am|12:30 pm;09:40 am|01:20 pm;1;8;22;30;;;None;None
11585;RUSS 201 Intermediate Russian I;RUSS;201;Intermediate Russian I;TWF;11:10 am;12:20 pm;1;9;11;20;;LL;Language and Literature;RUSS 102 or equivalent.
10184;RUSS 251 The Nineteenth-Century Russian Classics: Passion, Pain, Perfection (in English);RUSS;251;The Nineteenth-Century Russian Classics: Passion, Pain, Perfection (in English);TF;09:50 am;11:00 am;1;14;21;35;;LL;Language and Literature;None
10095;RUSS 301 Advanced Russian I;RUSS;301;Advanced Russian I;TF|W;01:30 pm|02:15 pm;02:40 pm|03:25 pm;1;4;16;20;;LL;Language and Literature;RUSS 201-RUSS 202 or the equivalent.
14217;RUSS 333 Nineteenth-Century Russian Narrative Poetry: Tales of Mystery and Adventure (in Russian);RUSS;333;Nineteenth-Century Russian Narrative Poetry: Tales of Mystery and Adventure (in Russian);M;11:10 am;12:20 pm;.5;9;21;30;;LL;Language and Literature;Prerequisite or corequisite: RUSS 301 or RUSS 302.
14036;SAS 211 Sacred Arts of South Asia;SAS;211;Sacred Arts of South Asia;W;06:00 pm;08:30 pm;1;35;15;50;;ARS;REP;None
12245;SOC 137 First-Year Seminar: Reading Sociology: What Literature and the Media Teach Us about Social Life;SOC;137;First-Year Seminar: Reading Sociology: What Literature and the Media Teach Us about Social Life;MTh;08:30 am;09:40 am;1;15;0;15;;SBA;Social and Behavioral Analysis;None. Open to first-year students only.
12152;SOC 138 Deviance and Conformity: An Introduction to Sociology;SOC;138;Deviance and Conformity: An Introduction to Sociology;TF;09:50 am;11:00 am;1;25;0;25;;SBA;Social and Behavioral Analysis;None
11148;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;MTh|W1;02:50 pm|03:35 pm;04:00 pm|04:45 pm;1;28;2;30;;QRF|SBA|QRF;Social and Behavioral Analysis||;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11314;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;TF|W2;08:30 am|08:30 am;09:40 am|09:40 am;1;28;2;30;;QRF|SBA|QRF;Social and Behavioral Analysis||;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11149;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;T;09:50 am;11:00 am;0;14;1;15;;QRF;SBA;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11150;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;T;11:10 am;12:20 pm;0;14;1;15;;QRF;SBA;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11151;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;W;09:50 am;11:00 am;0;13;2;15;;QRF;SBA;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11152;SOC 190 Introduction to Probability and Statistical Methods ;SOC;190;Introduction to Probability and Statistical Methods;W;11:10 am;12:20 pm;0;15;0;15;;QRF;SBA;ECON 101, ECON 102, or one course in sociology and fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking MATH 220, PSYC 205, or POL 199.
11365;SOC 200 Classical Sociological Theory;SOC;200;Classical Sociological Theory;MTh;09:50 am;11:00 am;1;17;5;22;;SBA;Social and Behavioral Analysis;One 100-level unit. Required of all majors.
14125;SOC 214 Medicine as a Profession and Vocation;SOC;214;Medicine as a Profession and Vocation;TF;11:10 am;12:20 pm;1;15;0;15;;SBA;Social and Behavioral Analysis;None
13322;SOC 246 Salsa and Ketchup: How Immigration is Changing the U.S. ;SOC;246;Salsa and Ketchup: How Immigration is Changing the U.S.;MTh;11:10 am;12:20 pm;1;19;11;30;;SBA;Social and Behavioral Analysis;None
13823;SOC 249 Celebrity, Fame, and Fortune ;SOC;249;Celebrity, Fame, and Fortune;T;01:30 pm;04:00 pm;1;10;20;30;;SBA;Social and Behavioral Analysis;One 100-level unit or permission of the instructor.
13830;SOC 260 Courage and Conscience: Dissent and Freedom of Expression in The Modern World (1.0);SOC;260;Courage and Conscience: Dissent and Freedom of Expression in The Modern World (1.0);M;01:30 pm;04:00 pm;1;1;24;25;;SBA;Social and Behavioral Analysis;None
14124;SOC 281 Morals and Markets;SOC;281;Morals and Markets;Th;01:30 pm;04:00 pm;1;9;6;3;;SBA;Social and Behavioral Analysis;None
12817;SOC 307 Learning by Giving: Crime, Punishment and Collateral Damage ;SOC;307;Learning by Giving: Crime, Punishment and Collateral Damage;TF;11:10 am;12:20 pm;1;18;0;15;;SBA;Social and Behavioral Analysis;One 200-level course in the social sciences. Preference will be given to students who have a demonstrated commitment to service.
13324;SOC 308 Children in Society;SOC;308;Children in Society;W;09:50 am;12:20 pm;1;12;3;15;;SBA;Social and Behavioral Analysis;One 100- or 200-level sociology course, or permission of instructor
10109;SPAN 101 Elementary Spanish;SPAN;101;Elementary Spanish;TWF;08:30 am;09:40 am;1;6;10;16;;;None;Open to all students who do not present Spanish for admission.
10079;SPAN 101 Elementary Spanish;SPAN;101;Elementary Spanish;MWTh;09:50 am;11:00 am;1;8;8;16;;;None;Open to all students who do not present Spanish for admission.
10009;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;MWTh;08:30 am;09:40 am;1;5;13;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10065;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;MWTh;11:10 am;12:20 pm;1;13;5;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10100;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;MTh|W;01:30 pm|02:15 pm;02:40 pm|03:25 pm;1;7;11;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10086;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;MTh|W;02:50 pm|03:35 pm;04:00 pm|04:45 pm;1;0;18;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10060;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;TWF;08:30 am;09:40 am;1;4;14;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10858;SPAN 201 Intermediate Spanish;SPAN;201;Intermediate Spanish;TWF;11:10 am;12:20 pm;1;4;14;18;;;None;Two admission units in Spanish or SPAN 101-SPAN 102.
10057;SPAN 241 Introduction to Hispanic Studies;SPAN;241;Introduction to Hispanic Studies;MTh;08:30 am;09:40 am;1;0;18;18;;LL;Language and Literature;SPAN 201, SPAN 202, SPAN 242, or placement by the department.
10096;SPAN 241 Introduction to Hispanic Studies;SPAN;241;Introduction to Hispanic Studies;MTh;09:50 am;11:00 am;1;16;2;18;;LL;Language and Literature;SPAN 201, SPAN 202, SPAN 242, or placement by the department.
11261;SPAN 241 Introduction to Hispanic Studies;SPAN;241;Introduction to Hispanic Studies;TF;09:50 am;11:00 am;1;9;9;18;;LL;Language and Literature;SPAN 201, SPAN 202, SPAN 242, or placement by the department.
14053;SPAN 241 Introduction to Hispanic Studies;SPAN;241;Introduction to Hispanic Studies;TF;01:30 pm;02:40 pm;1;9;9;18;;LL;Language and Literature;SPAN 201, SPAN 202, SPAN 242, or placement by the department.
11278;SPAN 242 Literary Genres of Spain and Latin America;SPAN;242;Literary Genres of Spain and Latin America;TF;09:50 am;11:00 am;1;11;7;18;;LL;Language and Literature;SPAN 201, SPAN 202, SPAN 241, or placement by the department.
14055;SPAN 243 Spanish for Heritage Learners:  Learning Language through Culture;SPAN;243;Spanish for Heritage Learners: Learning Language through Culture;MTh;09:50 am;11:00 am;1;10;2;6;;LL;Language and Literature;For students who have learned Spanish primarily through an immersion experience abroad or at home.
14056;SPAN 254 Alienation and Desire in the City: Spanish Literature Since 1936;SPAN;254;Alienation and Desire in the City: Spanish Literature Since 1936;TF;01:30 pm;02:40 pm;1;10;6;16;;LL;Language and Literature;SPAN 241 or SPAN 242, or permission of instructor.
14057;SPAN 263 Women's Art and Activism in Latin America;SPAN;263;Women's Art and Activism in Latin America;MTh;11:10 am;12:20 pm;1;16;0;16;;LL;Language and Literature;SPAN 241 or SPAN 242 or permission of the instructor.
11638;SPAN 272 Cultures of Spain;SPAN;272;Cultures of Spain;TF;11:10 am;12:20 pm;1;15;1;16;;LL;Language and Literature;SPAN 241 or SPAN 242 or permission of the instructor.
14128;SPAN 308 Masculinities in Medieval and Golden Age Spanish Literature;SPAN;308;Masculinities in Medieval and Golden Age Spanish Literature;TF;02:50 pm;04:00 pm;1;9;5;14;;LL;Language and Literature;SPAN 241 or higher, or by permission of instructor.
14059;SPAN 309 Seminar: Between Paradise and Prison: Cuban Literature and Culture in Transition;SPAN;309;Seminar: Between Paradise and Prison: Cuban Literature and Culture in Transition;W;02:15 pm;04:45 pm;1;11;3;14;;LL;Language and Literature;Open to senior and junior majors or by permission of the instructor.
14060;SPAN 323 Seminar: Modern Mexico;SPAN;323;Seminar: Modern Mexico;Th;01:30 pm;04:00 pm;1;13;1;14;;LL;Language and Literature;Open to senior and junior majors or by permission of the instructor.
14061;SPAN 327 Seminar: Latin American Women Writers: Identity, Marginality, and the Literary Canon;SPAN;327;Seminar: Latin American Women Writers: Identity, Marginality, and the Literary Canon;M;01:30 pm;04:00 pm;1;10;4;14;;LL;Language and Literature;Open to senior and junior majors or by permission of the instructor.
14051;SUST 201 Introduction to Sustainability;SUST;201;Introduction to Sustainability;W;03:30 pm;06:30 pm;1;12;3;15;;;None;None. Open to seniors by permission only.
11408;SWA 101 Elementary Swahili;SWA;101;Elementary Swahili;MWTh;11:10 am;12:20 pm;1;3;12;15;;;None;None
12820;SWA 201 Intermediate Swahili;SWA;201;Intermediate Swahili;MWTh;11:10 am;12:20 pm;1;4;11;15;;;None;SWA 102
13748;THST 101 Can We Have an Argument? Understanding, Employing, and Delivering Effective Rhetoric;THST;101;Can We Have an Argument? Understanding, Employing, and Delivering Effective Rhetoric;M;01:30 pm;04:00 pm;1;19;1;20;;ARS;Arts, Music, Theatre, Film and Video;
13747;THST 106 Speaking Truth to Power;THST;106;Speaking Truth to Power;W;02:15 pm;04:45 pm;1;12;0;12;;ARS;Arts, Music, Theatre, Film and Video;None
14050;THST 200 That's What She Said: Trailblazing Women of American Comedy;THST;200;That's What She Said: Trailblazing Women of American Comedy;T;09:50 am;12:20 pm;1;14;1;15;;ARS;Arts, Music, Theatre, Film and Video;None
12748;THST 203 Page to Stage: Making Theatre;THST;203;Page to Stage: Making Theatre;MTh;04:10 pm;05:20 pm;1;7;8;15;;ARS;Arts, Music, Theatre, Film and Video;None
11410;THST 204 Acting I;THST;204;Acting I;M;09:50 am;12:20 pm;1;8;12;20;;ARS;Arts, Music, Theatre, Film and Video;None
13293;THST 207 Stagecraft;THST;207;Stagecraft;Th;09:50 am;12:20 pm;1;8;2;10;;ARS;Arts, Music, Theatre, Film and Video;THST 203 or permission of the instructor.
11276;THST 209 The Art of Scenic Design;THST;209;The Art of Scenic Design;T;01:30 pm;04:00 pm;1;5;5;10;;ARS;Arts, Music, Theatre, Film and Video;None
13325;THST 212 Woman, Center Stage;THST;212;Woman, Center Stage;F;09:50 am;12:20 pm;1;3;12;15;;ARS;Arts, Music, Theatre, Film and Video;None
14126;THST 214 Voice and Movement;THST;214;Voice and Movement;F;02:50 pm;04:00 pm;.5;10;5;15;;ARS;Arts, Music, Theatre, Film and Video;None
11275;THST 221 The Art of Playwriting;THST;221;The Art of Playwriting;W;09:50 am;12:20 pm;1;7;5;12;;ARS;Arts, Music, Theatre, Film and Video;None
14162;THST 251 Japanese Writers Explore Their World (in English);THST;251;Japanese Writers Explore Their World (in English);TF;09:50 am;11:00 am;1;6;6;12;;LL;Language and Literature;None
14129;THST 351 Seminar: Theatres of Japan (in English);THST;351;Seminar: Theatres of Japan (in English);W;02:15 pm;04:45 pm;1;2;10;12;;ARS;LL;One course on theatre or on Japan.
14130;THST 355 Japanese Writers Explore Their World;THST;355;Japanese Writers Explore Their World;T|F;09:50 am|09:50 am;12:20 pm|11:00 am;1;6;6;12;;LL;Language and Literature;JPN 232 or permission of the instructor.
11394;WGST 120 Introduction to Women's and Gender Studies;WGST;120;Introduction to Women's and Gender Studies;TF;11:10 am;12:20 pm;1;20;5;5;;LL;SBA;None
11395;WGST 120 Introduction to Women's and Gender Studies;WGST;120;Introduction to Women's and Gender Studies;TF;01:30 pm;02:40 pm;1;11;14;25;;LL;SBA;None
13365;WGST 150 Health and Society;WGST;150;Health and Society;TF;08:30 am;09:40 am;1;25;0;25;;SBA;Social and Behavioral Analysis;None.
13839;WGST 208 LGBTQ Cultures: Global Perspectives;WGST;208;LGBTQ Cultures: Global Perspectives;TF;02:50 pm;04:00 pm;1;6;19;25;;SBA;Social and Behavioral Analysis;None
13749;WGST 212 Feminist Bioethics;WGST;212;Feminist Bioethics;TF;11:10 am;12:20 pm;1;23;2;25;;REP;Religion, Ethics and Moral Philosophy;Open to sophomores, juniors, and seniors with one WGST course or permission of instructor.
14047;WGST 217 Growing Up in a Gendered World;WGST;217;Growing Up in a Gendered World;Th;01:30 pm;04:00 pm;1;22;3;25;;SBA;Social and Behavioral Analysis;None
14048;WGST 223 Gendering the Bronze Screen: Representations of Chicanas/Latinas in Film;WGST;223;Gendering the Bronze Screen: Representations of Chicanas/Latinas in Film;W;02:15 pm;04:45 pm;1;25;0;25;;ARS;Arts, Music, Theatre, Film and Video;None
14215;WGST 225 Politics and Sexuality;WGST;225;Politics and Sexuality;MTh;09:50 am;11:00 am;1;12;13;25;;LL;Language and Literature;One 100-level course or permission of the instructor.
14049;WGST 305 Seminar: Representations of Women, Natives, and Others;WGST;305;Seminar: Representations of Women, Natives, and Others;T;01:30 pm;04:00 pm;1;14;1;15;;ARS;LL;None
12821;WGST 310 Health Activism;WGST;310;Health Activism;M;01:30 pm;04:00 pm;1;19;1;20;;HS;Historical Studies;WGST 220, WGST 214, WGST 240, or WGST 340 or permission of the instructor.
14216;WGST 324 Seminar: History, Memory, and Women's Life Writing ;WGST;324;Seminar: History, Memory, and Women's Life Writing;W;09:50 am;12:20 pm;1;8;7;15;;EC;Epistemology and Cognition;WGST 108, WGST 120
13802;WRIT 101 ANTH 114 First-Year Seminar: Mediums and Messages: Digital Storytelling as Cultural Anthropology I;WRIT;101;ANTH 114 First-Year Seminar: Mediums and Messages: Digital Storytelling as Cultural Anthropology I;MTh;01:30 pm;02:40 pm;1;15;0;15;;SBA;W;This course is part of a year-long sequence (WRIT 101/ANTH 114 followed by WRIT 102/ANTH 115). Students must complete both semesters in order to fulfill the college's writing requirement. Open only to first-year students.
